28,450,578
663,349,369
461,808,425
522,445,579
832,156,984
356,989,934
6,481,175
773,870,111
452,881,703
525,314,168
842,781,832
220,87,474
97,520,632
639,477,66
286,572,126
403,994,179
947,841,547
808,933,354
912,421,292
604,573,73
992,782,217
306,956,732
107,593,683
536,649,583
970,115,144
965,383,436
801,136,161
687,735,617
488,215,827
931,639,510
125,924,772
100,232,669
156,934,199
947,401,175
361,493,878
233,300,241
182,893,420
463,384,854
581,792,821
666,906,497
63,440,816
470,935,836
255,557,15
144,85,869
412,560,608
691,221,768
459,171,54
897,217,858
903,756,959
394,240,187
875,71,438
823,439,608
38,472,53
839,686,198
392,213,550
314,717,920
901,634,902
242,27,991
508,946,102
759,529,150
614,581,378
673,709,157
179,574,311
826,831,34
117,657,742
728,843,686
853,843,258
89,519,526
393,657,564
604,204,226
97,942,232
479,664,260
526,164,920
1,230,142
549,975,143
389,622,544
380,449,452
266,749,155
383,589,347
156,606,117
247,324,529
579,380,817
210,508,929
961,912,13
192,700,850
882,615,474
172,506,612
159,167,505
706,54,38
487,144,328
528,750,129
249,569,775
163,518,73
49,484,437
624,356,138
809,229,135
569,204,953
442,542,635
162,986,970
628,445,241
542,548,134
768,897,162
713,910,947
988,963,816
264,622,977
949,686,441
944,297,729
489,903,35
833,790,76
492,304,52
364,187,329
609,682,884
93,193,317
415,284,213
499,135,697
562,886,85
7,389,603
177,119,572
283,182,138
62,944,695
926,619,764
239,355,126
570,97,504
884,186,731
826,561,256
905,655,849
458,780,537
696,131,906
90,567,579
77,858,719
857,725,748
116,26,321
500,507,316
976,310,219
812,304,773
641,514,536
289,268,369
26,24,532
431,407,880
601,747,143
670,334,187
127,602,711
205,686,223
610,210,437
440,57,418
126,983,555
767,909,988
356,548,720
92,897,512
416,619,137
365,210,954
384,147,308
157,310,470
179,216,421
339,434,381
674,379,397
799,672,921
293,777,220
982,524,34
226,904,42
989,313,386
706,386,246
363,639,395
901,787,264
962,480,893
414,137,526
164,801,540
636,117,78
169,706,516
723,742,933
957,716,435
579,270,911
22,804,266
55,996,118
191,78,157
274,805,484
774,658,305
326,820,957
872,965,270
887,36,657
851,902,150
617,751,144
144,594,73
798,445,649
942,830,110
439,24,706
597,321,898
669,137,4
822,108,654
697,456,814
231,332,272
496,598,153
695,366,38
893,899,363
234,973,690
667,918,972
957,524,752
49,678,880
531,838,598
679,86,99
862,314,354
480,119,444
505,91,617
532,40,73
408,684,345
525,18,839
416,508,886
862,147,866
354,49,395
114,242,382
661,455,855
489,392,120
346,658,760
73,42,252
445,807,182
190,910,112
55,837,754
866,139,954
146,641,682
452,716,318
932,615,182
622,788,715
737,945,88
5,985,288
585,232,400
892,848,708
682,489,842
462,984,673
682,63,323
858,304,240
760,249,461
441,521,903
587,415,495
361,726,739
77,957,61
83,609,540
482,31,439
38,141,513
711,572,879
203,945,847
179,788,785
916,492,565
537,723,871
602,114,189
360,386,820
557,406,911
848,807,757
868,237,814
594,442,13
973,447,864
670,997,942
171,57,634
648,744,972
34,661,285
805,568,6
52,624,245
75,800,603
470,798,591
944,72,740
880,561,628
902,282,179
840,424,648
305,844,204
827,904,108
621,305,70
289,734,189
911,337,996
377,203,203
40,489,993
969,430,801
415,333,589
953,470,426
753,808,815
481,193,338
772,333,947
153,826,456
134,408,778
585,522,301
926,732,742
472,384,234
550,940,625
408,416,619
477,116,412
414,584,118
849,706,79
659,430,156
56,650,357
48,420,821
434,610,674
308,925,518
755,598,287
466,749,953
671,574,276
237,51,70
628,398,646
518,244,551
986,866,383
289,713,479
263,731,497
737,840,29
451,382,744
963,967,436
771,579,614
238,480,642
644,666,3
353,663,615
825,303,316
97,692,594
349,371,340
988,440,723
201,862,415
772,72,625
938,768,31
795,41,424
838,298,214
339,719,565
305,539,940
828,720,990
129,95,926
37,887,131
931,365,402
969,18,16
54,395,72
733,960,368
527,782,611
161,200,20
68,572,260
171,358,246
105,589,907
776,832,761
85,641,838
758,59,187
656,376,770
163,787,264
22,304,880
47,352,487
582,955,182
9,647,905
447,988,365
721,920,823
618,280,159
658,225,624
670,274,652
136,333,520
660,986,446
117,450,487
274,160,662
45,358,488
902,91,944
24,481,447
421,66,636
628,468,55
390,899,415
305,309,939
265,208,212
550,972,550
435,434,58
230,315,250
59,237,642
237,221,162
947,315,102
566,941,492
997,80,15
966,205,397
493,723,882
664,943,253
669,860,253
870,693,65
71,921,440
901,162,498
841,990,704
852,483,482
371,264,95
145,543,555
107,60,473
419,208,799
93,872,448
454,157,382
988,313,13
29,256,975
763,185,340
127,124,173
324,294,807
484,683,726
461,963,772
706,215,660
885,250,54
992,882,173
950,981,162
20,460,829
495,142,207
736,259,914
822,469,420
865,359,91
843,330,807
374,888,683
223,655,522
386,937,329
479,18,123
461,25,781
841,35,161
413,417,468
688,863,614
423,628,949
262,164,817
96,779,584
908,36,941
98,290,476
444,670,784
375,158,425
698,200,705
130,25,14
437,966,892
172,215,192
520,147,480
373,253,948
960,530,473
115,436,946
689,693,743
670,434,850
805,443,754
101,429,525
51,200,517
315,122,191
243,277,888
248,631,9
708,451,554
615,301,397
980,831,969
704,918,255
745,411,414
212,92,651
868,520,850
95,959,940
960,585,696
115,796,582
968,542,696
916,417,471
52,584,997
543,168,907
699,523,535
465,215,932
617,839,730
277,918,16
300,669,301
198,125,755
814,943,903
296,203,853
562,466,474
751,581,599
39,685,997
559,390,146
434,483,936
947,26,897
467,230,624
222,556,382
525,777,927
851,783,681
161,76,16
794,163,543
761,529,807
669,920,387
771,757,302
939,129,681
591,882,101
916,861,35
919,202,426
936,272,527
115,866,270
19,93,453
203,62,67
632,543,931
402,562,647
209,424,151
68,566,329
249,602,62
190,161,891
852,553,16
821,356,408
23,652,600
55,577,53
605,528,184
438,679,369
635,44,662
895,126,828
269,427,517
668,8,969
863,648,587
233,320,743
807,322,367
738,629,138
211,174,928
329,576,518
523,599,349
821,110,890
225,970,872
878,592,109
877,569,664
96,40,125
573,767,682
247,800,684
437,653,311
751,503,835
265,736,774
933,797,949
362,733,713
183,133,293
688,917,306
887,643,295
693,906,326
874,220,345
183,659,172
851,783,159
923,95,914
359,320,906
627,907,231
360,339,138
423,47,796
198,587,359
669,47,736
842,350,374
191,926,320
554,813,727
946,305,150
179,502,838
691,40,22
521,245,821
955,85,705
858,997,413
241,223,72
800,7,827
72,104,235
819,889,860
16,370,142
490,734,455
525,928,951
517,611,243
39,118,514
327,843,13
598,967,45
386,597,826
158,560,734
649,266,181
429,38,842
904,600,54
316,648,624
144,147,845
277,302,861
898,56,147
692,831,976
240,23,674
704,671,37
686,753,183
568,932,58
617,960,675
962,470,481
435,197,720
103,830,924
301,861,809
709,79,64
682,102,611
408,915,820
792,17,507
904,817,702
449,769,764
637,882,181
849,76,87
899,152,742
814,655,62
300,449,587
319,64,657
528,903,787
232,264,748
980,58,801
137,883,912
780,129,501
130,640,903
318,114,928
879,946,989
474,365,590
178,752,927
464,949,993
705,569,493
705,601,892
171,491,443
614,361,326
914,587,719
282,234,770
904,722,160
538,19,685
912,390,262
518,444,989
22,447,677
869,183,110
332,239,442
880,54,547
206,367,782
297,793,397
616,628,696
905,714,260
807,636,474
942,853,602
775,985,723
979,561,20
75,408,776
797,573,290
668,204,718
165,561,471
442,828,293
811,564,658
326,891,269
472,839,174
691,872,221
661,73,643
114,478,644
646,159,126
113,951,429
988,290,628
785,136,15
133,912,703
299,368,574
74,584,953
511,938,967
901,11,327
513,512,12
710,448,291
72,52,735
842,662,237
23,234,973
560,899,380
340,671,904
909,763,134
133,620,788
221,835,370
362,902,184
781,289,714
613,225,968
723,178,491
413,494,286
418,558,729
413,888,726
505,402,41
345,861,820
386,783,247
627,889,842
630,663,823
174,988,670
937,788,592
891,897,886
644,756,987
170,316,593
539,852,78
52,740,986
919,985,875
626,251,272
452,607,587
366,993,773
625,215,462
387,175,776
662,650,503
370,781,701
472,138,884
355,129,707
951,313,427
578,132,959
460,343,499
355,514,146
487,80,660
105,513,145
872,449,862
230,427,803
255,30,441
815,909,534
936,99,199
829,177,926
219,887,893
820,927,89
986,287,831
251,997,478
803,263,663
399,847,859
751,668,879
866,99,25
781,440,747
510,581,723
760,959,941
734,793,103
727,542,488
899,841,117
46,864,38
491,134,932
997,441,901
451,722,693
614,702,592
574,595,445
851,37,874
814,474,979
156,313,435
128,732,982
873,861,74
434,533,724
955,685,545
754,188,686
647,411,523
954,802,91
336,216,207
6,954,582
494,83,713
507,989,532
741,650,893
726,640,592
900,600,420
859,575,995
22,677,655
969,83,949
869,212,836
621,453,299
886,342,382
144,90,688
114,527,287
17,914,800
807,60,828
868,582,26
151,604,584
88,67,607
91,981,134
686,266,707
230,148,983
727,58,317
257,476,476
586,534,714
278,970,515
516,907,392
379,10,445
365,922,744
18,517,905
480,448,433
648,57,889
221,550,410
802,822,225
575,448,839
827,179,419
114,377,538
705,63,486
882,459,234
104,23,570
974,492,905
539,993,431
107,129,926
591,789,469
764,958,596
782,30,972
607,974,379
866,673,275
461,606,765
485,746,507
532,539,839
623,149,131
329,733,4
556,649,673
504,255,258
158,698,883
498,447,290
844,581,267
22,531,557
131,969,638
316,523,860
943,573,576
125,526,210
669,578,246
538,602,159
194,946,713
203,903,782
726,567,384
995,745,385
190,462,488
351,759,389
939,938,426
214,758,808
322,393,459
482,591,330
767,436,522
179,645,694
497,465,645
300,642,572
298,867,695
402,16,916
854,873,953
808,604,299
170,386,401
401,504,168
799,594,223
84,155,907
81,350,401
270,876,438
640,546,84
650,742,826
261,598,526
49,291,405
610,390,678
108,200,580
67,2,600
142,829,898
330,699,148
447,854,332
667,442,314
430,516,840
378,816,954
346,709,626
539,268,351
401,24,842
305,881,614
943,34,424
766,970,265
877,921,885
915,977,739
578,641,164
808,464,700
758,627,956
451,276,758
245,896,249
260,953,226
529,121,498
519,724,418
259,440,544
367,556,396
433,559,99
156,411,592
317,721,771
989,785,91
492,598,617
807,220,974
867,725,538
310,723,86
205,783,784
843,818,925
703,354,656
92,47,530
899,464,764
979,700,344
670,323,948
717,268,583
973,329,366
677,771,791
388,134,54
533,457,346
869,245,970
92,803,797
420,557,151
32,89,427
152,836,914
994,113,692
254,170,76
761,548,724
231,759,693
367,336,706
899,328,612
920,372,363
843,210,806
254,808,593
752,118,52
178,7,88
860,489,114
105,316,16
886,896,643
103,360,803
888,200,392
199,469,480
852,791,224
266,752,201
470,46,384
647,656,888
922,427,294
796,566,975
118,318,548
852,570,84
463,430,562
827,200,916
202,375,968
748,202,591
698,158,836
130,580,394
787,638,327
740,753,515
985,534,601
869,727,451
679,701,711
316,643,381
181,199,997
152,476,421
247,391,543
813,840,398
248,787,147
931,172,535
465,687,303
51,746,785
334,609,929
614,608,898
66,319,610
853,300,252
581,818,381
339,406,686
691,464,808
192,447,274
585,452,131
188,381,978
247,34,779
333,875,714
147,157,563
574,185,419
704,405,391
439,751,512
782,481,622
960,459,533
813,46,835
816,337,567
679,505,341
296,314,268
528,829,65
53,949,933
454,67,144
708,945,307
706,863,637
893,668,862
153,67,616
470,352,115
982,964,599
234,482,204
791,393,601
171,845,667
931,681,575
793,27,534
96,129,268
244,962,36
955,97,242
533,360,380
186,273,854
542,350,923
601,812,715
190,377,148
336,815,164
391,172,501
973,45,545
93,844,691
951,406,119
701,141,655
402,353,50
664,602,470
8,929,465
474,755,13
759,349,131
454,985,243
4,307,393
182,654,602
528,761,943
957,485,737
932,822,420
271,58,812
567,497,538
363,979,752
195,737,670
128,401,104
507,412,984
456,372,768
487,310,510
5,945,195
337,777,960
384,294,578
418,147,716
767,853,466
871,435,124
306,21,196
678,419,22
658,693,234
358,634,900
780,764,14
759,664,118
489,153,571
492,912,143
162,392,538
286,330,753
545,604,682
731,91,763
514,807,278
345,649,109
254,232,523
345,658,211
445,761,38
801,574,533
843,853,904
270,483,456
52,125,953
380,106,985
850,45,999
516,813,762
407,798,132
725,758,606
325,231,5
832,107,161
135,162,307
837,329,130
25,320,956
673,622,196
775,836,849
47,322,162
573,672,947
931,558,852
499,530,824
656,487,909
758,325,221
746,211,277
620,251,282
680,734,822
685,596,796
189,427,139
336,186,182
251,925,216
512,322,708
182,566,27
974,80,276
488,134,267
540,594,269
182,412,293
764,797,205
593,766,973
96,606,543
627,10,769
877,490,838
384,953,305
225,844,463
571,106,883
310,575,328
800,657,455
774,286,441
915,594,989
343,352,937
855,488,378
715,306,676
849,752,398
562,8,507
699,838,550
357,787,465
31,100,572
37,65,671
444,151,744
397,724,256
254,716,381
344,455,599
966,680,776
901,122,525
328,584,219
316,793,457
415,640,861
869,799,986
375,592,826
133,163,413
586,33,112
360,464,113
334,970,626
874,488,565
138,453,72
486,585,921
268,855,480
297,999,857
800,46,6
146,422,838
177,493,474
1000,353,416
999,852,751
645,612,988
421,466,109
985,388,49
310,747,742
797,398,983
876,131,894
375,651,812
761,313,319
930,684,407
496,864,777
475,577,558
781,453,308
360,474,442
749,190,223
147,263,583
28,421,791
576,220,941
287,666,41
902,49,538
979,844,141
345,729,366
341,790,881
16,700,409
35,298,652
525,728,790
445,654,208
34,917,984
57,883,611
617,796,79
131,332,551
323,749,285
675,661,693
401,767,681
252,117,916
473,966,712
237,19,16
559,353,257
246,207,991
588,10,285
634,8,603
998,439,517
820,286,83
919,646,182
780,441,604
554,207,181
975,487,168
401,938,392
216,520,221
402,245,843
488,133,574
648,646,921
37,455,591
686,955,635
263,591,544
934,596,50
243,985,542
76,966,619
409,4,754
291,467,445
81,638,30
969,448,496
106,661,821
576,430,659
137,703,178
254,641,294
434,797,196
482,919,221
822,86,733
127,76,13
465,160,783
606,749,759
579,472,327
965,376,493
955,17,48
458,250,152
896,11,495
340,617,564
741,16,306
834,85,282
146,789,496
754,738,291
903,676,533
67,828,455
172,348,981
283,683,136
884,560,378
473,515,89
989,777,601
341,657,556
882,903,289
194,858,864
333,872,96
851,544,795
950,641,457
694,192,993
446,968,834
662,994,343
871,651,838
412,262,471
184,815,396
339,922,386
313,183,53
648,665,750
675,869,86
836,117,12
542,597,237
869,229,334
505,586,816
702,511,946
57,557,507
332,52,9
233,979,717
605,962,43
79,580,466
494,645,373
16,88,840
579,43,794
76,350,639
798,544,68
30,830,743
288,296,570
540,143,975
18,23,39
599,337,67
496,405,317
893,386,607
208,394,870
222,635,199
838,529,917
644,527,963
330,467,347
684,88,623
246,919,680
772,624,52
24,933,155
816,129,620
254,934,333
431,859,598
578,353,771
789,925,578
933,867,550
634,948,981
644,81,822
465,764,214
12,994,480
356,232,424
476,830,887
284,144,818
786,271,694
312,505,966
823,501,798
966,579,815
455,166,923
697,510,635
750,930,178
756,95,720
593,864,226
177,617,211
689,915,119
161,5,642
475,361,475
922,505,1
17,454,320
174,920,193
190,291,32
853,363,780
677,690,322
597,827,920
505,760,524
524,123,423
604,644,129
568,618,939
619,829,318
319,141,860
38,424,9
249,556,423
287,682,30
305,639,1000
827,353,53
829,567,427
240,931,114
854,320,41
785,911,379
576,60,865
864,879,107
359,978,895
516,36,499
180,405,613
789,84,28
498,139,918
223,781,771
495,703,616
785,983,305
312,871,299
771,659,804
37,430,813
787,594,444
191,967,828
78,168,115
696,260,84
675,869,562
154,244,953
427,419,875
515,657,556
767,779,709
737,956,491
273,395,921
246,558,739
755,281,929
230,661,575
702,700,270
555,271,483
130,841,68
910,523,918
474,444,38
972,512,946
511,583,454
295,19,85
852,632,38
493,810,895
705,301,130
619,962,446
545,926,178
693,54,966
245,261,480
750,583,548
398,806,54
510,372,872
782,570,241
802,640,756
306,266,748
527,411,962
748,569,168
913,661,723
258,736,379
998,943,204
704,917,796
424,118,946
528,236,443
579,887,96
371,655,634
146,60,761
794,29,543
84,642,284
724,869,409
602,107,400
460,184,684
441,635,213
453,309,917
455,794,381
959,408,568
64,525,112
392,342,335
926,26,157
393,248,65
354,991,322
742,431,386
125,641,444
198,466,795
487,865,523
237,322,750
533,64,625
70,919,990
213,662,118
409,607,213
499,367,742
506,669,81
90,928,448
350,783,720
767,401,830
865,515,380
990,570,199
190,39,59
797,286,823
327,885,174
23,275,131
948,584,454
914,485,488
327,929,239
570,417,551
928,413,744
233,962,235
85,946,236
221,605,367
175,213,643
694,794,293
764,170,727
583,359,924
10,406,455
216,585,850
974,799,264
847,253,732
210,297,24
234,9,974
772,850,97
882,64,203
107,337,772
543,746,589
911,388,512
559,826,190
62,182,185
24,181,946
982,531,125
179,730,926
614,248,20
37,350,927
977,66,410
709,35,442
819,54,872
988,264,718
477,716,24
538,935,86
156,592,120
294,263,205
144,908,511
790,626,864
425,259,423
316,351,605
5,92,211
173,331,958
570,316,456
550,72,218
310,404,838
888,884,571
655,607,246
594,902,495
344,980,619
455,41,301
592,948,744
780,336,842
87,921,933
365,932,968
484,802,487
61,610,651
166,437,133
717,656,122
880,285,309
579,707,16
672,730,378
620,674,761
921,537,838
808,405,532
701,449,603
668,142,394
546,307,554
469,48,31
535,77,956
936,991,244
87,316,315
300,375,48
436,10,258
167,583,343
262,54,647
371,989,193
505,545,226
53,579,876
347,623,895
196,830,504
851,613,492
804,98,512
74,78,526
521,757,272
392,530,785
825,582,854
976,414,687
622,240,691
204,159,303
638,682,644
444,373,389
780,261,482
34,353,657
234,181,127
144,828,346
103,734,858
993,757,764
450,659,398
645,408,973
213,261,824
254,770,592
840,6,594
403,923,335
860,670,51
687,617,399
531,401,526
740,108,450
517,680,337
194,911,954
357,143,587
228,204,63
43,896,84
245,233,149
400,739,471
928,907,413
722,267,516
490,166,337
141,989,606
397,253,70
348,444,194
560,849,245
274,194,453
679,464,418
582,344,300
602,939,465
868,358,212
908,394,33
854,180,476
855,646,457
996,802,674
129,434,812
38,633,856
687,783,442
812,520,664
826,247,30
115,528,358
98,266,49
189,810,273
268,380,390
869,987,544
940,841,817
217,477,731
495,599,480
269,348,238
39,900,918
346,420,515
241,261,36
356,260,895
913,784,55
453,301,53
603,346,783
510,376,323
560,670,97
948,299,255
778,63,42
200,981,121
694,761,505
913,742,971
285,92,191
610,623,874
569,994,621
994,993,890
4,1000,262
194,429,628
448,912,133
188,665,554
647,716,328
559,121,669
484,705,141
546,125,595
823,494,949
492,926,133
352,199,106
595,647,537
275,458,794
724,266,811
127,211,425
255,288,162
537,214,102
445,473,663
571,310,965
570,390,681
899,880,965
848,791,724
792,398,361
699,810,363
3,186,826
733,670,478
588,720,687
820,488,910
917,307,400
610,132,530
812,418,177
385,559,228
989,890,538
787,685,734
44,425,205
382,834,758
198,580,210
607,847,73
757,101,868
736,47,682
519,530,816
816,236,513
287,177,721
594,235,871
409,505,250
563,513,794
415,469,18
770,797,629
1,716,916
322,665,995
745,397,482
463,400,642
278,512,424
338,928,252
81,995,450
275,953,345
959,236,324
946,65,861
105,812,276
670,755,629
846,423,294
423,209,312
349,795,27
85,247,218
646,522,942
536,48,801
634,242,390
17,74,656
210,611,11
522,24,430
533,183,456
605,125,309
753,913,527
250,982,24
764,668,279
373,908,489
817,86,371
523,592,597
631,506,190
411,757,904
576,383,555
840,424,991
290,83,985
324,598,775
590,385,512
811,16,446
945,191,902
334,897,240
541,801,162
233,494,97
795,364,142
525,914,669
68,95,683
815,779,813
187,751,952
935,785,570
420,987,190
841,936,760
704,170,345
139,38,66
638,794,594
309,75,126
526,713,401
144,854,460
2,692,631
387,415,242
200,52,970
900,574,877
495,426,919
387,422,213
53,540,80
881,960,25
62,45,876
710,136,849
378,153,33
89,320,103
860,488,986
716,547,635
417,756,692
520,850,494
384,928,259
318,528,315
810,268,64
503,638,114
687,8,530
792,411,377
530,498,765
685,814,965
106,681,660
277,827,650
452,535,63
405,573,998
903,67,842
101,748,649
646,855,970
896,179,119
870,986,174
66,86,231
413,163,303
131,237,493
242,219,731
889,795,282
109,209,782
25,870,643
832,62,246
386,113,867
714,573,868
801,60,296
8,468,9
95,134,347
583,326,291
461,315,471
812,815,953
678,119,461
858,814,438
75,409,438
503,465,552
160,37,19
663,810,545
308,583,743
246,887,597
987,605,120
290,952,504
905,729,519
817,478,659
694,109,788
882,513,703
719,222,981
351,967,872
289,446,305
310,418,631
634,499,23
664,983,277
